GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "00000","United States", ,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",128662000,128321000,144010000,175207000,172637000,166700000,170839000,166264000,154818000,192639000,188323000,169225000,170836000,180442000,164845000,159600000,165018000,172339000,156806000,162698000,148101000,151759000,106119000
 "00000","United States", ,SAINC70,22,"...","Cash flow ","Thousands of dollars",44176000,19733000,11747000,24111000,18586000,16193000,17629000,17682000,2086000,-20044000,-29869000,-33358000,-36308000,-35078000,-33430000,-38182000,-40847000,-17511000,-18692000,-31743000,-27137000,766000,36434000
 "00000","United States", ,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",65399000,66273000,70598000,86538000,86700000,93709000,103010000,113276000,120807000,124192000,129617000,137892000,145856000,157189000,170552000,183396000,194192000,218079000,226801000,230603000,244330000,264758000,289904000
 "00000","United States", ,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",85076000,70955000,70157000,77940000,82593000,83586000,88600000,91975000,77644000,62311000,63400000,65060000,67886000,73375000,76625000,74552000,76471000,94083000,98228000,94089000,103310000,110128000,109548000
 "00000","United States", ,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",100343000,110010000,121273000,132576000,141667000,150988000,161410000,173536000,185469000,197818000,213115000,225857000,238905000,253399000,267554000,282524000,296487000,312516000,325092000,336918000,353001000,349136000,335300000
 "00000","United States", ,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",5956000,7485000,7735000,7791000,9040000,10114000,12571000,14033000,10896000,8729000,9771000,10453000,11145000,12243000,13053000,13606000,15023000,17157000,18629000,19517000,21776000,24984000,27718000
 "00000","United States", ,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",89776000,97277000,103742000,107486000,118156000,119791000,123833000,130348000,136815000,140792000,152714000,146415000,141252000,167821000,167539000,168461000,168348000,166186000,166106000,167822000,169881000,172001000,143002000
 "00000","United States", ,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",170886000,183893000,198219000,210843000,214619000,226510000,239564000,253815000,268863000,283519000,281521000,289118000,297782000,273153000,282426000,296807000,308683000,319860000,330816000,341069000,352766000,363427000,415860000
 "00000","United States", ,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",3057881000,3298294000,3511666000,3708280000,4118059000,4357751000,4618563000,4893701000,5163787000,5362184000,5801220000,5982460000,6169118000,7087203000,7452241000,7754366000,8041801000,8321431000,8582145000,8881100000,9143631000,9416076000,8632076000
 "00000","United States", ,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",2340434000,2250490000,1973655000,2395296000,2618381000,2787289000,3129818000,3295550000,2466207000,2728219000,2953879000,2837770000,3151943000,3540503000,3707469000,3657245000,3797561000,4280339000,4068993000,4633344000,5175946000,5862858000,5235416000
 "00000","United States", ,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",717447000,1047804000,1538011000,1312984000,1499678000,1570462000,1488745000,1598151000,2697580000,2633965000,2847341000,3144690000,3017175000,3546700000,3744772000,4097121000,4244240000,4041092000,4513152000,4247756000,3967685000,3553218000,3396660000
 "00000","United States", ,SAINC70,32,"...","Funded ratio 5/","Ratio",76.5,68.2,56.2,64.6,63.6,64.0,67.8,67.3,47.8,50.9,50.9,47.4,51.1,50.0,49.7,47.2,47.2,51.4,47.4,52.2,56.6,62.3,60.7
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2018-2021."
"U.S. Bureau of Economic Analysis"
